               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.024496,            0.056404,           0.0020769,             0.94597,              0.9629,             0.96915,              0.6967,            0.024416,            0.038631,           0.0015965,           0.0062132,           0.0062132,           0.0062132
                 155,            0.024292,            0.055616,           0.0019126,             0.93708,             0.95856,             0.96037,             0.68815,             0.02483,            0.039433,           0.0015329,           0.0061885,           0.0061885,           0.0061885
                 156,            0.025501,            0.057432,           0.0021247,             0.94596,             0.95079,              0.9627,             0.68121,            0.024847,            0.039177,           0.0016036,           0.0061637,           0.0061637,           0.0061637
                 157,             0.02434,            0.054589,            0.002075,             0.95303,             0.95412,             0.96645,             0.68607,            0.024481,            0.038559,           0.0017479,            0.006139,            0.006139,            0.006139
                 158,            0.024961,            0.056852,           0.0019794,              0.9556,              0.9539,             0.96584,             0.68503,            0.024223,              0.0382,           0.0016902,           0.0061142,           0.0061142,           0.0061142
                 159,            0.024333,            0.056443,           0.0021058,             0.95284,             0.95738,             0.96814,              0.6907,            0.024366,            0.038616,           0.0016195,           0.0060895,           0.0060895,           0.0060895
                 160,            0.024865,            0.056877,           0.0020745,              0.9373,             0.95521,             0.95996,             0.68575,            0.024156,            0.038502,           0.0016824,           0.0060647,           0.0060647,           0.0060647
                 161,            0.024734,            0.058225,           0.0020014,             0.93899,             0.96327,              0.9594,             0.67261,            0.024261,            0.038177,           0.0023065,             0.00604,             0.00604,             0.00604
                 162,            0.025119,            0.055811,            0.002236,             0.94029,             0.95705,             0.96367,             0.69661,             0.02434,            0.037788,           0.0016255,           0.0060152,           0.0060152,           0.0060152
                 163,            0.024966,            0.057816,             0.00221,             0.93729,             0.96235,             0.96772,             0.69199,            0.024279,            0.038311,           0.0015224,           0.0059905,           0.0059905,           0.0059905
                 164,            0.024238,            0.056642,           0.0020768,             0.94151,             0.96852,             0.97076,             0.68936,            0.024105,             0.03812,           0.0014035,           0.0059658,           0.0059658,           0.0059658
                 165,             0.02472,            0.057949,           0.0021671,             0.93909,             0.96249,             0.96441,             0.67352,            0.025283,            0.039066,           0.0014184,            0.005941,            0.005941,            0.005941
                 166,            0.024369,            0.056469,           0.0020096,              0.9414,             0.96394,             0.96639,             0.69193,            0.023898,            0.037933,           0.0013978,           0.0059163,           0.0059163,           0.0059163
                 167,            0.024707,            0.055986,           0.0019781,             0.94376,             0.96228,             0.96607,             0.67954,            0.024399,            0.038605,            0.001393,           0.0058915,           0.0058915,           0.0058915
                 168,            0.024094,            0.054611,           0.0019467,              0.9611,             0.94105,             0.96563,             0.67302,            0.024973,            0.038673,           0.0023215,           0.0058668,           0.0058668,           0.0058668
                 169,            0.024728,            0.058847,           0.0020726,             0.94188,             0.95379,             0.96804,             0.68122,            0.024722,            0.038719,           0.0018007,            0.005842,            0.005842,            0.005842
                 170,            0.023847,            0.055117,           0.0019957,             0.95026,             0.96641,             0.97044,             0.68686,            0.024177,            0.038162,           0.0014893,           0.0058173,           0.0058173,           0.0058173
                 171,            0.024421,             0.05697,           0.0017854,             0.94479,             0.94731,             0.96343,             0.67846,            0.024294,              0.0387,           0.0015199,           0.0057925,           0.0057925,           0.0057925
                 172,             0.02425,            0.058003,           0.0019993,             0.94283,              0.9651,             0.96735,             0.68776,            0.024165,            0.037971,           0.0015062,           0.0057678,           0.0057678,           0.0057678
                 173,            0.023783,            0.056559,           0.0018324,             0.94469,             0.95404,              0.9616,             0.68889,            0.023653,            0.038776,           0.0020048,            0.005743,            0.005743,            0.005743
                 174,            0.023836,            0.054743,            0.001743,             0.93993,             0.96192,             0.96286,             0.68372,            0.024475,            0.039715,            0.001821,           0.0057183,           0.0057183,           0.0057183
                 175,            0.023509,            0.053665,           0.0020056,             0.94766,             0.95104,              0.9643,             0.68773,            0.024364,            0.038158,           0.0020992,           0.0056935,           0.0056935,           0.0056935
                 176,            0.024213,            0.055206,           0.0019419,             0.95229,             0.95967,             0.96431,             0.69081,            0.024126,             0.03775,           0.0014662,           0.0056688,           0.0056688,           0.0056688
                 177,            0.024237,            0.057532,           0.0021701,              0.9386,             0.95874,             0.95519,             0.68513,            0.024123,            0.038219,           0.0015592,            0.005644,            0.005644,            0.005644
                 178,            0.024015,            0.055632,           0.0020222,             0.92945,             0.96126,             0.96477,             0.68626,            0.024776,            0.038456,           0.0020961,           0.0056193,           0.0056193,           0.0056193
                 179,            0.024162,            0.055239,           0.0020739,             0.94284,             0.96158,             0.96474,             0.67891,            0.024781,            0.038788,           0.0030556,           0.0055945,           0.0055945,           0.0055945
                 180,            0.024301,             0.05651,           0.0018636,             0.95024,             0.95706,             0.96162,             0.68858,            0.024255,            0.038445,           0.0014993,           0.0055698,           0.0055698,           0.0055698
                 181,            0.024025,            0.054899,           0.0019107,             0.94285,             0.95555,             0.96378,             0.69675,            0.024301,            0.038044,           0.0015652,            0.005545,            0.005545,            0.005545
                 182,            0.023869,            0.054776,           0.0020699,             0.94353,             0.95899,             0.96284,             0.67754,             0.02485,            0.038467,           0.0016109,           0.0055202,           0.0055202,           0.0055202
                 183,            0.023402,            0.054643,            0.001718,             0.93608,             0.95874,             0.96124,             0.68562,            0.024484,            0.038052,           0.0018165,           0.0054955,           0.0054955,           0.0054955
                 184,            0.023899,             0.05561,           0.0021107,             0.94142,             0.95987,              0.9639,             0.69764,            0.024167,            0.038624,           0.0015563,           0.0054707,           0.0054707,           0.0054707
                 185,            0.024405,            0.057259,           0.0018553,             0.94424,             0.96756,             0.96779,             0.67224,            0.024913,            0.038963,           0.0014938,            0.005446,            0.005446,            0.005446
                 186,            0.023584,            0.055407,           0.0018956,              0.9423,             0.96686,              0.9686,             0.68555,            0.024661,             0.03912,           0.0015345,           0.0054212,           0.0054212,           0.0054212
                 187,            0.024027,             0.05571,           0.0019261,             0.95077,             0.96588,             0.96953,             0.68704,            0.024337,            0.038864,           0.0020931,           0.0053965,           0.0053965,           0.0053965
                 188,            0.023432,            0.054112,           0.0020944,             0.94857,             0.95917,             0.96796,             0.68744,            0.024259,            0.039871,           0.0015544,           0.0053717,           0.0053717,           0.0053717
                 189,            0.023488,            0.053002,             0.00197,             0.95098,             0.96678,             0.97196,             0.68723,            0.024201,            0.038906,           0.0014165,            0.005347,            0.005347,            0.005347
                 190,            0.023822,            0.055739,           0.0019113,              0.9492,             0.96581,             0.97288,             0.69691,            0.023996,            0.038582,           0.0015723,           0.0053223,           0.0053223,           0.0053223
                 191,            0.023586,            0.053481,           0.0017706,             0.95073,             0.96142,             0.96621,             0.69327,            0.024309,            0.038013,           0.0014897,           0.0052975,           0.0052975,           0.0052975
                 192,            0.023267,            0.054194,           0.0018079,             0.94805,             0.96222,             0.96291,             0.69651,            0.024062,            0.037716,           0.0015526,           0.0052727,           0.0052727,           0.0052727
                 193,            0.023159,            0.053419,           0.0017962,             0.94083,             0.95985,              0.9658,             0.68251,            0.024666,            0.038986,           0.0017347,            0.005248,            0.005248,            0.005248
                 194,            0.023316,            0.052784,           0.0020107,             0.93664,             0.95352,             0.96542,             0.69511,            0.024681,            0.039726,           0.0023505,           0.0052233,           0.0052233,           0.0052233
                 195,            0.023337,              0.0539,           0.0018238,             0.94681,             0.95566,             0.96959,             0.69218,             0.02458,            0.039112,           0.0014894,           0.0051985,           0.0051985,           0.0051985
                 196,            0.023965,            0.055534,            0.001961,              0.9402,             0.95669,             0.96711,             0.67786,            0.024848,            0.039104,           0.0015203,           0.0051737,           0.0051737,           0.0051737
                 197,            0.023446,            0.053277,           0.0018063,             0.94258,             0.95797,             0.96458,             0.68806,             0.02453,            0.038849,           0.0014586,            0.005149,            0.005149,            0.005149
                 198,            0.023346,            0.057462,           0.0016674,              0.9396,             0.95658,             0.96589,             0.69089,            0.024321,            0.038338,           0.0015478,           0.0051243,           0.0051243,           0.0051243
                 199,            0.023218,             0.05439,           0.0018991,             0.94747,             0.94911,             0.96177,             0.68539,             0.02434,            0.038319,           0.0015121,           0.0050995,           0.0050995,           0.0050995
                 200,            0.023293,            0.056034,           0.0018008,             0.94494,             0.96595,             0.96142,             0.69331,            0.024704,            0.038189,           0.0016016,           0.0050747,           0.0050747,           0.0050747
                 201,            0.022922,            0.054247,           0.0015455,             0.94151,             0.95158,              0.9605,               0.685,            0.024846,            0.038448,           0.0014294,             0.00505,             0.00505,             0.00505
                 202,              0.0238,            0.056376,           0.0018332,             0.94061,              0.9588,             0.96511,              0.6892,            0.024484,            0.038006,           0.0015543,           0.0050253,           0.0050253,           0.0050253
                 203,            0.023253,            0.055761,           0.0017746,             0.93611,             0.95716,             0.96257,             0.68952,            0.024783,            0.038597,           0.0014918,           0.0050005,           0.0050005,           0.0050005
                 204,            0.023036,            0.053736,           0.0017339,             0.94361,             0.95269,             0.96303,             0.68495,            0.024526,            0.038395,           0.0015534,           0.0049758,           0.0049758,           0.0049758
                 205,             0.02326,            0.053824,           0.0019163,              0.9475,              0.9529,             0.96277,             0.69713,            0.024313,            0.038803,           0.0015239,            0.004951,            0.004951,            0.004951
                 206,             0.02347,            0.055639,           0.0018469,             0.94427,             0.94913,             0.96315,             0.68918,            0.025267,            0.039101,           0.0015226,           0.0049263,           0.0049263,           0.0049263
                 207,            0.022441,            0.053843,           0.0017266,             0.94196,             0.95123,             0.96545,             0.69279,            0.024376,            0.038677,           0.0014754,           0.0049015,           0.0049015,           0.0049015
                 208,            0.022688,            0.053844,           0.0016661,             0.93542,             0.96646,             0.96913,             0.69791,            0.024609,            0.038467,           0.0015183,           0.0048768,           0.0048768,           0.0048768
                 209,             0.02343,            0.053585,           0.0019562,             0.93295,             0.96165,             0.97059,             0.69421,            0.024458,            0.038586,           0.0015461,            0.004852,            0.004852,            0.004852
                 210,            0.023233,            0.053666,           0.0018691,             0.94398,             0.94497,             0.96522,             0.69292,            0.024401,            0.038521,           0.0015371,           0.0048272,           0.0048272,           0.0048272
                 211,            0.022563,            0.053874,           0.0017523,             0.94412,             0.95542,             0.96589,             0.68906,            0.024576,            0.038986,           0.0015508,           0.0048025,           0.0048025,           0.0048025
                 212,            0.022688,            0.053189,           0.0015145,             0.94539,             0.95343,             0.96621,             0.68715,            0.024754,            0.039169,           0.0014056,           0.0047778,           0.0047778,           0.0047778
                 213,            0.022823,            0.054319,           0.0016076,             0.93949,             0.95368,             0.96846,             0.69041,            0.024857,            0.039223,           0.0014761,            0.004753,            0.004753,            0.004753
                 214,            0.022621,            0.051781,           0.0017019,             0.93904,             0.95969,             0.97051,             0.69607,            0.024763,            0.039227,           0.0014479,           0.0047283,           0.0047283,           0.0047283
                 215,            0.022835,            0.054593,           0.0017258,              0.9444,             0.95043,             0.96561,             0.68306,            0.025262,            0.039841,           0.0015277,           0.0047035,           0.0047035,           0.0047035
                 216,            0.023267,            0.054458,           0.0016773,             0.94686,             0.95565,              0.9711,             0.69195,            0.024938,            0.039062,           0.0017303,           0.0046788,           0.0046788,           0.0046788
                 217,            0.022405,            0.051945,           0.0018441,             0.94384,             0.95912,             0.96735,             0.69112,            0.025084,            0.039379,            0.002804,            0.004654,            0.004654,            0.004654
                 218,            0.022536,            0.053693,           0.0017444,             0.94629,             0.95302,             0.96509,             0.68947,            0.024588,            0.039146,           0.0016162,           0.0046293,           0.0046293,           0.0046293
                 219,            0.022561,            0.053727,           0.0018314,              0.9459,             0.95344,              0.9669,             0.67613,            0.025223,            0.039753,           0.0013731,           0.0046045,           0.0046045,           0.0046045
                 220,            0.022427,            0.053149,           0.0016289,             0.94072,             0.96494,             0.96561,               0.683,            0.025174,            0.039471,           0.0013427,           0.0045798,           0.0045798,           0.0045798
                 221,            0.022909,            0.052974,           0.0018073,             0.94138,             0.96138,             0.96432,             0.68156,            0.024538,            0.038204,           0.0013871,            0.004555,            0.004555,            0.004555
                 222,             0.02301,            0.053182,           0.0021277,             0.95004,             0.96184,             0.96708,             0.69346,             0.02439,            0.038349,           0.0014338,           0.0045303,           0.0045303,           0.0045303
                 223,            0.022299,            0.052415,           0.0017866,             0.94851,              0.9624,             0.96806,              0.6846,             0.02503,            0.039246,           0.0015011,           0.0045055,           0.0045055,           0.0045055
                 224,            0.022725,              0.0548,           0.0019999,              0.9517,             0.96201,             0.96973,              0.6895,            0.024772,             0.03886,           0.0015596,           0.0044808,           0.0044808,           0.0044808
                 225,            0.022465,            0.050333,           0.0016844,             0.94234,             0.95751,             0.96453,              0.6912,            0.024815,            0.039448,           0.0016833,            0.004456,            0.004456,            0.004456
                 226,            0.022041,             0.05333,           0.0017873,              0.9419,             0.95616,             0.96746,             0.68282,            0.025316,            0.039944,           0.0016052,           0.0044313,           0.0044313,           0.0044313
                 227,            0.022223,            0.053007,           0.0016084,             0.94359,             0.96088,             0.96817,             0.68776,            0.025121,            0.039421,           0.0014771,           0.0044065,           0.0044065,           0.0044065
                 228,            0.022709,            0.053313,           0.0017164,             0.94143,             0.96205,               0.966,             0.67621,            0.025159,            0.039139,           0.0014633,           0.0043818,           0.0043818,           0.0043818
                 229,            0.022606,            0.051874,           0.0018102,             0.93713,             0.96045,             0.96275,             0.68556,             0.02479,             0.03957,           0.0014307,            0.004357,            0.004357,            0.004357
